Date,Location,LocationID,Parameter,Units,Value
8/8/2017 12:00,Shuswap_Well,SW,"Nickel, total",mg/L,0.00126
8/8/2017 12:00,Shuswap_Well,SW,"Potassium, total",mg/L,0.00028
8/8/2017 12:00,Shuswap_Well,SW,"Selenium, total",mg/L,1.16
8/8/2017 12:00,Shuswap_Well,SW,"Sodium, total",mg/L,<0.00050
8/8/2017 12:00,Shuswap_Well,SW,"Uranium, total",mg/L,3.67
8/8/2017 12:00,Shuswap_Well,SW,"Zinc, total",mg/L,0.000259
8/8/2017 12:00,Shuswap_Well,SW,"Coliforms, Total",cfu,0.0062
8/8/2017 12:00,Shuswap_Well,SW,Background Colonies,cfu,<1
8/8/2017 12:00,Shuswap_Well,SW,EPHw10-19,µg/L,<1
8/8/2017 12:00,Shuswap_Well,SW,EPHw19-32,µg/L,<250
8/8/2017 12:00,Shuswap_Well,SW,LEPHw,µg/L,<250
8/8/2017 12:00,Shuswap_Well,SW,HEPHw,µg/L,<250
8/8/2017 12:00,Shuswap_Well,SW,Acenaphthene,µg/L,<250
8/8/2017 12:00,Shuswap_Well,SW,Acenaphthylene,mg/L,<0.050
8/8/2017 12:00,Shuswap_Well,SW,Acridine,mg/L,<0.200
8/8/2017 12:00,Shuswap_Well,SW,Anthracene,mg/L,<0.050
8/8/2017 12:00,Shuswap_Well,SW,Benz(a)anthracene,mg/L,<0.010
8/8/2017 12:00,Shuswap_Well,SW,Benzo(a)pyrene,mg/L,<0.010
8/8/2017 12:00,Shuswap_Well,SW,Benzo(b)fluoranthene,mg/L,<0.010
8/8/2017 12:00,Shuswap_Well,SW,Benzo(b+j)fluoranthene,mg/L,<0.050
8/8/2017 12:00,Shuswap_Well,SW,"Benzo(g,h,i)perylene",mg/L,<0.050
8/8/2017 12:00,Shuswap_Well,SW,Benzo(k)fluoranthene,mg/L,<0.050
8/8/2017 12:00,Shuswap_Well,SW,Chrysene,mg/L,<0.050
8/8/2017 12:00,Shuswap_Well,SW,"Dibenz(a,h)anthracene",mg/L,<0.050
8/8/2017 12:00,Shuswap_Well,SW,Fluoranthene,mg/L,<0.050
8/8/2017 12:00,Shuswap_Well,SW,Fluorene,mg/L,<0.030
8/8/2017 12:00,Shuswap_Well,SW,"Indeno(1,2,3-cd)pyrene",mg/L,<0.050
8/8/2017 12:00,Shuswap_Well,SW,Naphthalene,mg/L,<0.050
8/8/2017 12:00,Shuswap_Well,SW,Phenanthrene,mg/L,<0.200
8/8/2017 12:00,Shuswap_Well,SW,Pyrene,mg/L,<0.100
8/8/2017 12:00,Shuswap_Well,SW,Quinoline,mg/L,<0.020
8/8/2017 12:00,Shuswap_Well,SW,Benzene,mg/L,<0.050
8/8/2017 12:00,Shuswap_Well,SW,Bromodichloromethane,mg/L,<0.5
8/8/2017 12:00,Shuswap_Well,SW,Bromoform,mg/L,<1.0
8/8/2017 12:00,Shuswap_Well,SW,Carbon tetrachloride,mg/L,<1.0
8/8/2017 12:00,Shuswap_Well,SW,Chlorobenzene,mg/L,<0.5
8/8/2017 12:00,Shuswap_Well,SW,Chloroethane,mg/L,<1.0
8/8/2017 12:00,Shuswap_Well,SW,Chloroform,mg/L,<2.0
8/8/2017 12:00,Shuswap_Well,SW,Dibromochloromethane,mg/L,<1.0
8/8/2017 12:00,Shuswap_Well,SW,"1,2-Dibromoethane",mg/L,<1.0
8/8/2017 12:00,Shuswap_Well,SW,Dibromomethane,mg/L,<0.2
8/8/2017 12:00,Shuswap_Well,SW,"1,2-Dichlorobenzene",mg/L,<1.0
8/8/2017 12:00,Shuswap_Well,SW,"1,3-Dichlorobenzene",mg/L,<0.5
8/8/2017 12:00,Shuswap_Well,SW,"1,4-Dichlorobenzene",mg/L,<1.0
8/8/2017 12:00,Shuswap_Well,SW,"1,1-Dichloroethane",mg/L,<1.0
8/8/2017 12:00,Shuswap_Well,SW,"1,2-Dichloroethane",mg/L,<1.0
8/8/2017 12:00,Shuswap_Well,SW,"1,1-Dichloroethylene",mg/L,<1.0
8/8/2017 12:00,Shuswap_Well,SW,"cis-1,2-Dichloroethylene",mg/L,<1.0
8/8/2017 12:00,Shuswap_Well,SW,"trans-1,2-Dichloroethylene",mg/L,<1.0
8/8/2017 12:00,Shuswap_Well,SW,"1,2-Dichloropropane",mg/L,<1.0
8/8/2017 12:00,Shuswap_Well,SW,"1,3-Dichloropropene",mg/L,<1.0
8/8/2017 12:00,Shuswap_Well,SW,Ethylbenzene,mg/L,<1.0
8/8/2017 12:00,Shuswap_Well,SW,Methyl tert-butyl ether,mg/L,<1.0
8/8/2017 12:00,Shuswap_Well,SW,Dichloromethane,mg/L,<1.0
8/8/2017 12:00,Shuswap_Well,SW,Styrene,mg/L,<3.0
8/8/2017 12:00,Shuswap_Well,SW,"1,1,2,2-Tetrachloroethane",mg/L,<1.0
8/8/2017 12:00,Shuswap_Well,SW,Tetrachloroethylene,mg/L,<0.5
8/8/2017 12:00,Shuswap_Well,SW,Toluene,mg/L,<1.0
8/8/2017 12:00,Shuswap_Well,SW,"1,1,1-Trichloroethane",mg/L,<1.0
8/8/2017 12:00,Shuswap_Well,SW,"1,1,2-Trichloroethane",mg/L,<1.0
8/8/2017 12:00,Shuswap_Well,SW,Trichloroethylene,mg/L,<1.0
8/8/2017 12:00,Shuswap_Well,SW,Trichlorofluoromethane,mg/L,<1.0
8/8/2017 12:00,Shuswap_Well,SW,Vinyl chloride,mg/L,<1.0
8/8/2017 12:00,Shuswap_Well,SW,Xylenes (total),mg/L,<1.0
8/23/2017 12:00,Shuswap_Well,SW,"Coliforms, Total",cfu,<1
8/23/2017 12:00,Shuswap_Well,SW,E. coli,cfu,<1
8/30/2017 12:00,Shuswap_Well,SW,Nitrate (as N),mg/L,0.347
8/30/2017 12:00,Shuswap_Well,SW,Nitrite (as N),mg/L,<0.010
8/30/2017 12:00,Shuswap_Well,SW,"Nitrogen, Total Kjeldahl ",mg/L,0.065
8/30/2017 12:00,Shuswap_Well,SW,Nitrate+Nitrite (as N),mg/L,0.347
8/30/2017 12:00,Shuswap_Well,SW,"Nitrogen, Total",mg/L,0.412
9/13/2017 12:00,Shuswap_Well,SW,"Carbon, Total Organic",mg/L,1
9/27/2017 12:00,Shuswap_Well,SW,Nitrate (as N),mg/L,0.345
9/27/2017 12:00,Shuswap_Well,SW,Nitrite (as N),mg/L,<0.010
9/27/2017 12:00,Shuswap_Well,SW,"Nitrogen, Total Kjeldahl ",mg/L,<0.050
9/27/2017 12:00,Shuswap_Well,SW,Nitrate+Nitrite (as N),mg/L,0.345
9/27/2017 12:00,Shuswap_Well,SW,"Nitrogen, Total",mg/L,0.345
9/27/2017 12:00,Shuswap_Well,SW,"Coliforms, Total",cfu,<1
9/27/2017 12:00,Shuswap_Well,SW,E. coli,cfu,<1
10/25/2017 12:00,Shuswap_Well,SW,Nitrate (as N),mg/L,0.394
10/25/2017 12:00,Shuswap_Well,SW,Nitrite (as N),mg/L,<0.010
10/25/2017 12:00,Shuswap_Well,SW,"Nitrogen, Total Kjeldahl ",mg/L,<0.050
10/25/2017 12:00,Shuswap_Well,SW,Nitrate+Nitrite (as N),mg/L,0.394
10/25/2017 12:00,Shuswap_Well,SW,"Nitrogen, Total",mg/L,0.394
10/25/2017 12:00,Shuswap_Well,SW,"Coliforms, Total",cfu,<1
10/25/2017 12:00,Shuswap_Well,SW,E. coli,cfu,<1
11/24/2017 12:00,Shuswap_Well,SW,Nitrate (as N),mg/L,0.24
11/24/2017 12:00,Shuswap_Well,SW,Nitrite (as N),mg/L,<0.010
11/24/2017 12:00,Shuswap_Well,SW,"Nitrogen, Total Kjeldahl ",mg/L,<0.050
11/24/2017 12:00,Shuswap_Well,SW,Nitrate+Nitrite (as N),mg/L,0.24
11/24/2017 12:00,Shuswap_Well,SW,"Nitrogen, Total",mg/L,0.24
11/24/2017 12:00,Shuswap_Well,SW,"Coliforms, Total",cfu,<1
11/24/2017 12:00,Shuswap_Well,SW,E. coli,cfu,<1
12/27/2017 12:00,Shuswap_Well,SW,Nitrate (as N),mg/L,0.323
12/27/2017 12:00,Shuswap_Well,SW,Nitrite (as N),mg/L,<0.010
12/27/2017 12:00,Shuswap_Well,SW,"Nitrogen, Total Kjeldahl ",mg/L,<0.050
12/27/2017 12:00,Shuswap_Well,SW,Nitrate+Nitrite (as N),mg/L,0.323
12/27/2017 12:00,Shuswap_Well,SW,"Nitrogen, Total",mg/L,0.323
12/27/2017 12:00,Shuswap_Well,SW,"Coliforms, Total",cfu,<1
12/27/2017 12:00,Shuswap_Well,SW,E. coli,cfu,<1
1/25/2017 12:00,Shuswap_River,SR,"Coliforms, Total",cfu,120
1/25/2017 12:00,Shuswap_River,SR,E. coli,cfu,69
2/22/2017 12:00,Shuswap_River,SR,"Coliforms, Total",cfu,>= 53
2/22/2017 12:00,Shuswap_River,SR,E. coli,cfu,12
3/22/2017 12:00,Shuswap_River,SR,"Coliforms, Total",cfu,>= 330
3/22/2017 12:00,Shuswap_River,SR,E. coli,cfu,<1
3/22/2017 12:00,Shuswap_River,SR,"Carbon, Total Organic",mg/L,3
4/25/2017 12:00,Shuswap_River,SR,"Coliforms, Total",cfu,25
4/25/2017 12:00,Shuswap_River,SR,E. coli,cfu,1
4/25/2017 12:00,Shuswap_River,SR,"Coliforms, Total",cfu,25
4/25/2017 12:00,Shuswap_River,SR,E. coli,cfu,1
5/13/2017 12:00,Shuswap_River,SR,"Coliforms, Total",cfu,45
5/13/2017 12:00,Shuswap_River,SR,E. coli,cfu,8
5/23/2017 12:00,Shuswap_River,SR,"Coliforms, Total",cfu,240
5/23/2017 12:00,Shuswap_River,SR,E. coli,cfu,26
6/14/2017 12:00,Shuswap_River,SR,"Carbon, Total Organic",mg/L,2.75
6/28/2017 12:00,Shuswap_River,SR,"Coliforms, Total",cfu,88
6/28/2017 12:00,Shuswap_River,SR,E. coli,cfu,2
7/26/2017 12:00,Shuswap_River,SR,"Coliforms, Total",cfu,170
7/26/2017 12:00,Shuswap_River,SR,E. coli,cfu,6
8/8/2017 12:00,Shuswap_River,SR,Fluoride,mg/L,0.36
8/8/2017 12:00,Shuswap_River,SR,Nitrate (as N),mg/L,<0.10
8/8/2017 12:00,Shuswap_River,SR,Nitrite (as N),mg/L,0.01
8/8/2017 12:00,Shuswap_River,SR,Sulfate,mg/L,<0.010
8/8/2017 12:00,Shuswap_River,SR,"Temperature, at pH",C,5.8
8/8/2017 12:00,Shuswap_River,SR,"Colour, True",,23
8/8/2017 12:00,Shuswap_River,SR,"Alkalinity, Total (as CaCO3)",mg/L,5.5
8/8/2017 12:00,Shuswap_River,SR,"Alkalinity, Phenolphthalein (as CaCO3)",mg/L,40.4
8/8/2017 12:00,Shuswap_River,SR,"Alkalinity, Bicarbonate (as CaCO3)",mg/L,<1.0
8/8/2017 12:00,Shuswap_River,SR,"Alkalinity, Carbonate (as CaCO3)",mg/L,40.4
8/8/2017 12:00,Shuswap_River,SR,"Alkalinity, Hydroxide (as CaCO3)",mg/L,<1.0
8/8/2017 12:00,Shuswap_River,SR,"Cyanide, Total",mg/L,<1.0
8/8/2017 12:00,Shuswap_River,SR,Turbidity,ntu,<0.0020
8/8/2017 12:00,Shuswap_River,SR,pH,pH value,0.68
8/8/2017 12:00,Shuswap_River,SR,Conductivity (EC),µS/m,7.74
8/8/2017 12:00,Shuswap_River,SR,Langelier Index,,93.1
8/8/2017 12:00,Shuswap_River,SR,"Hardness, Total (as CaCO3)",mg/L,-0.9
8/8/2017 12:00,Shuswap_River,SR,"Solids, Total Dissolved (calc)",mg/L,42.7
8/8/2017 12:00,Shuswap_River,SR,"Aluminum, total",mg/L,48.9
8/8/2017 12:00,Shuswap_River,SR,"Antimony, total",mg/L,0.0666
8/8/2017 12:00,Shuswap_River,SR,"Arsenic, total",mg/L,<0.00010
8/8/2017 12:00,Shuswap_River,SR,"Barium, total",mg/L,<0.00050
8/8/2017 12:00,Shuswap_River,SR,"Boron, total",mg/L,0.0093
8/8/2017 12:00,Shuswap_River,SR,"Cadmium, total",mg/L,0.007
8/8/2017 12:00,Shuswap_River,SR,"Calcium, total",mg/L,<0.000010
8/8/2017 12:00,Shuswap_River,SR,"Chromium, total",mg/L,14
8/8/2017 12:00,Shuswap_River,SR,"Cobalt, total",mg/L,<0.00050
8/8/2017 12:00,Shuswap_River,SR,"Copper, total",mg/L,<0.00010
8/8/2017 12:00,Shuswap_River,SR,"Iron, total",mg/L,0.00727
8/8/2017 12:00,Shuswap_River,SR,"Lead, total",mg/L,0.091
8/8/2017 12:00,Shuswap_River,SR,"Magnesium, total",mg/L,0.00042
8/8/2017 12:00,Shuswap_River,SR,"Manganese, total",mg/L,1.88
8/8/2017 12:00,Shuswap_River,SR,"Mercury, total",mg/L,0.00469
8/8/2017 12:00,Shuswap_River,SR,"Molybdenum, total",mg/L,<0.000010
8/8/2017 12:00,Shuswap_River,SR,"Nickel, total",mg/L,0.00062
8/8/2017 12:00,Shuswap_River,SR,"Potassium, total",mg/L,0.00039
8/8/2017 12:00,Shuswap_River,SR,"Selenium, total",mg/L,0.88
8/8/2017 12:00,Shuswap_River,SR,"Sodium, total",mg/L,<0.00050
8/8/2017 12:00,Shuswap_River,SR,"Uranium, total",mg/L,1.31
8/8/2017 12:00,Shuswap_River,SR,"Zinc, total",mg/L,0.000319
8/8/2017 12:00,Shuswap_River,SR,"Coliforms, Total",cfu,0.0052
8/8/2017 12:00,Shuswap_River,SR,Background Colonies,cfu,170
8/8/2017 12:00,Shuswap_River,SR,EPHw10-19,µg/L,20
8/8/2017 12:00,Shuswap_River,SR,EPHw19-32,µg/L,<250
8/8/2017 12:00,Shuswap_River,SR,LEPHw,µg/L,<250
8/8/2017 12:00,Shuswap_River,SR,HEPHw,µg/L,<250
8/8/2017 12:00,Shuswap_River,SR,Acenaphthene,µg/L,<250
8/8/2017 12:00,Shuswap_River,SR,Acenaphthylene,mg/L,<0.050
8/8/2017 12:00,Shuswap_River,SR,Acridine,mg/L,<0.200
8/8/2017 12:00,Shuswap_River,SR,Anthracene,mg/L,<0.050
8/8/2017 12:00,Shuswap_River,SR,Benz(a)anthracene,mg/L,<0.010
8/8/2017 12:00,Shuswap_River,SR,Benzo(a)pyrene,mg/L,0.01
8/8/2017 12:00,Shuswap_River,SR,Benzo(b)fluoranthene,mg/L,<0.010
8/8/2017 12:00,Shuswap_River,SR,Benzo(b+j)fluoranthene,mg/L,<0.050
8/8/2017 12:00,Shuswap_River,SR,"Benzo(g,h,i)perylene",mg/L,<0.050
8/8/2017 12:00,Shuswap_River,SR,Benzo(k)fluoranthene,mg/L,<0.050
8/8/2017 12:00,Shuswap_River,SR,Chrysene,mg/L,<0.050
8/8/2017 12:00,Shuswap_River,SR,"Dibenz(a,h)anthracene",mg/L,<0.050
8/8/2017 12:00,Shuswap_River,SR,Fluoranthene,mg/L,<0.050
8/8/2017 12:00,Shuswap_River,SR,Fluorene,mg/L,<0.030
8/8/2017 12:00,Shuswap_River,SR,"Indeno(1,2,3-cd)pyrene",mg/L,<0.050
8/8/2017 12:00,Shuswap_River,SR,Naphthalene,mg/L,<0.050
8/8/2017 12:00,Shuswap_River,SR,Phenanthrene,mg/L,<0.200
8/8/2017 12:00,Shuswap_River,SR,Pyrene,mg/L,<0.100
8/8/2017 12:00,Shuswap_River,SR,Quinoline,mg/L,<0.020
8/8/2017 12:00,Shuswap_River,SR,Benzene,mg/L,<0.050
8/8/2017 12:00,Shuswap_River,SR,Bromodichloromethane,mg/L,<0.5
8/8/2017 12:00,Shuswap_River,SR,Bromoform,mg/L,<1.0
8/8/2017 12:00,Shuswap_River,SR,Carbon tetrachloride,mg/L,<1.0
8/8/2017 12:00,Shuswap_River,SR,Chlorobenzene,mg/L,<0.5
8/8/2017 12:00,Shuswap_River,SR,Chloroethane,mg/L,<1.0
8/8/2017 12:00,Shuswap_River,SR,Chloroform,mg/L,<2.0
8/8/2017 12:00,Shuswap_River,SR,Dibromochloromethane,mg/L,<1.0
8/8/2017 12:00,Shuswap_River,SR,"1,2-Dibromoethane",mg/L,<1.0
8/8/2017 12:00,Shuswap_River,SR,Dibromomethane,mg/L,<0.2
8/8/2017 12:00,Shuswap_River,SR,"1,2-Dichlorobenzene",mg/L,<1.0
8/8/2017 12:00,Shuswap_River,SR,"1,3-Dichlorobenzene",mg/L,<0.5
8/8/2017 12:00,Shuswap_River,SR,"1,4-Dichlorobenzene",mg/L,<1.0
8/8/2017 12:00,Shuswap_River,SR,"1,1-Dichloroethane",mg/L,<1.0
8/8/2017 12:00,Shuswap_River,SR,"1,2-Dichloroethane",mg/L,<1.0
8/8/2017 12:00,Shuswap_River,SR,"1,1-Dichloroethylene",mg/L,<1.0
8/8/2017 12:00,Shuswap_River,SR,"cis-1,2-Dichloroethylene",mg/L,<1.0
8/8/2017 12:00,Shuswap_River,SR,"trans-1,2-Dichloroethylene",mg/L,<1.0
8/8/2017 12:00,Shuswap_River,SR,"1,2-Dichloropropane",mg/L,<1.0
8/8/2017 12:00,Shuswap_River,SR,"1,3-Dichloropropene",mg/L,<1.0
8/8/2017 12:00,Shuswap_River,SR,Ethylbenzene,mg/L,<1.0
8/8/2017 12:00,Shuswap_River,SR,Methyl tert-butyl ether,mg/L,<1.0
8/8/2017 12:00,Shuswap_River,SR,Dichloromethane,mg/L,<1.0
8/8/2017 12:00,Shuswap_River,SR,Styrene,mg/L,<3.0
8/8/2017 12:00,Shuswap_River,SR,"1,1,2,2-Tetrachloroethane",mg/L,<1.0
8/8/2017 12:00,Shuswap_River,SR,Tetrachloroethylene,mg/L,<0.5
8/8/2017 12:00,Shuswap_River,SR,Toluene,mg/L,<1.0
8/8/2017 12:00,Shuswap_River,SR,"1,1,1-Trichloroethane",mg/L,<1.0
8/8/2017 12:00,Shuswap_River,SR,"1,1,2-Trichloroethane",mg/L,<1.0
8/8/2017 12:00,Shuswap_River,SR,Trichloroethylene,mg/L,<1.0
8/8/2017 12:00,Shuswap_River,SR,Trichlorofluoromethane,mg/L,<1.0
8/8/2017 12:00,Shuswap_River,SR,Vinyl chloride,mg/L,<1.0
8/8/2017 12:00,Shuswap_River,SR,Xylenes (total),mg/L,<1.0
8/23/2017 12:00,Shuswap_River,SR,"Coliforms, Total",cfu,260
8/23/2017 12:00,Shuswap_River,SR,E. coli,cfu,18
9/13/2017 12:00,Shuswap_River,SR,"Carbon, Total Organic",mg/L,1.61
9/27/2017 12:00,Shuswap_River,SR,"Coliforms, Total",cfu,420
9/27/2017 12:00,Shuswap_River,SR,E. coli,cfu,33
10/25/2017 12:00,Shuswap_River,SR,"Coliforms, Total",cfu,280
10/25/2017 12:00,Shuswap_River,SR,E. coli,cfu,3
11/24/2017 12:00,Shuswap_River,SR,"Coliforms, Total",cfu,>= 110
11/24/2017 12:00,Shuswap_River,SR,E. coli,cfu,3
12/27/2017 12:00,Shuswap_River,SR,"Coliforms, Total",cfu,>= 34
12/27/2017 12:00,Shuswap_River,SR,E. coli,cfu,<1
1/1/2015 8:45,Shuswap_Well,SW,pH,pH value,6.01
1/2/2015 8:30,Shuswap_Well,SW,pH,pH value,6.96
1/3/2015 10:35,Shuswap_Well,SW,pH,pH value,6.53
1/4/2015 11:10,Shuswap_Well,SW,pH,pH value,6.51
1/8/2015 10:30,Shuswap_Well,SW,pH,pH value,6.46
1/9/2015 10:10,Shuswap_Well,SW,pH,pH value,6.57
1/10/2015 6:48,Shuswap_Well,SW,pH,pH value,6.62
1/11/2015 7:00,Shuswap_Well,SW,pH,pH value,6.68
1/12/2015 10:40,Shuswap_Well,SW,pH,pH value,6.62
1/13/2015 9:50,Shuswap_Well,SW,pH,pH value,6.36
1/14/2015 9:30,Shuswap_Well,SW,pH,pH value,6.35
1/15/2015 2:40,Shuswap_Well,SW,pH,pH value,6.11
1/16/2015 11:40,Shuswap_Well,SW,pH,pH value,6.29
1/17/2015 11:45,Shuswap_Well,SW,pH,pH value,6.26
1/18/2015 9:55,Shuswap_Well,SW,pH,pH value,6.43
1/19/2015 10:49,Shuswap_Well,SW,pH,pH value,6.37
1/20/2015 9:15,Shuswap_Well,SW,pH,pH value,6.33
1/21/2015 10:00,Shuswap_Well,SW,pH,pH value,6.39
1/22/2015 10:50,Shuswap_Well,SW,pH,pH value,6.36
1/23/2015 8:30,Shuswap_Well,SW,pH,pH value,6.43
1/24/2015 10:50,Shuswap_Well,SW,pH,pH value,6.42
1/25/2015 9:10,Shuswap_Well,SW,pH,pH value,6.46
1/26/2015 8:55,Shuswap_Well,SW,pH,pH value,6.44
1/27/2015 8:22,Shuswap_Well,SW,pH,pH value,6.48
1/28/2015 8:00,Shuswap_Well,SW,pH,pH value,6.45
1/29/2015 7:55,Shuswap_Well,SW,pH,pH value,6.5
1/30/2015 11:30,Shuswap_Well,SW,pH,pH value,6.53
1/31/2015 1:28,Shuswap_Well,SW,pH,pH value,6.58
2/1/2015 8:36,Shuswap_Well,SW,pH,pH value,6.56
2/9/2015 10:30,Shuswap_Well,SW,pH,pH value,6.69
2/10/2015 3:30,Shuswap_Well,SW,pH,pH value,6.11
2/11/2015 11:10,Shuswap_Well,SW,pH,pH value,6.56
2/12/2015 12:15,Shuswap_Well,SW,pH,pH value,6.1
2/13/2015 2:00,Shuswap_Well,SW,pH,pH value,6.4
2/14/2015 7:30,Shuswap_Well,SW,pH,pH value,6.68
2/15/2015 7:05,Shuswap_Well,SW,pH,pH value,6.18
2/16/2015 10:15,Shuswap_Well,SW,pH,pH value,6.61
2/17/2015 3:00,Shuswap_Well,SW,pH,pH value,6.132
2/18/2015 2:20,Shuswap_Well,SW,pH,pH value,6.64
2/19/2015 11:10,Shuswap_Well,SW,pH,pH value,6.68
2/20/2015 1:40,Shuswap_Well,SW,pH,pH value,6.7
2/21/2015 9:40,Shuswap_Well,SW,pH,pH value,6.23
2/22/2015 7:50,Shuswap_Well,SW,pH,pH value,6.21
2/23/2015 11:35,Shuswap_Well,SW,pH,pH value,6.22
2/24/2015 9:00,Shuswap_Well,SW,pH,pH value,6.25
2/25/2015 11:30,Shuswap_Well,SW,pH,pH value,6.72
2/26/2015 11:25,Shuswap_Well,SW,pH,pH value,6.39
2/27/2015 8:30,Shuswap_Well,SW,pH,pH value,6.44
2/28/2015 8:50,Shuswap_Well,SW,pH,pH value,6.45
3/1/2015 10:00,Shuswap_Well,SW,pH,pH value,6.47
3/2/2015 10:17,Shuswap_Well,SW,pH,pH value,6.48
3/3/2015 3:15,Shuswap_Well,SW,pH,pH value,6.49
3/4/2015 9:45,Shuswap_Well,SW,pH,pH value,6.35
3/5/2015 9:00,Shuswap_Well,SW,pH,pH value,6.45
3/6/2015 11:50,Shuswap_Well,SW,pH,pH value,6.4
3/7/2015 9:45,Shuswap_Well,SW,pH,pH value,6.5
3/8/2015 10:00,Shuswap_Well,SW,pH,pH value,6.7
3/9/2015 11:00,Shuswap_Well,SW,pH,pH value,6.52
3/10/2015 9:40,Shuswap_Well,SW,pH,pH value,6.53
3/11/2015 8:30,Shuswap_Well,SW,pH,pH value,6.53
3/12/2015 12:15,Shuswap_Well,SW,pH,pH value,6.57
3/13/2015 11:50,Shuswap_Well,SW,pH,pH value,6.58
3/14/2015 10:00,Shuswap_Well,SW,pH,pH value,6.65
3/15/2015 9:30,Shuswap_Well,SW,pH,pH value,6.61
3/16/2015 10:00,Shuswap_Well,SW,pH,pH value,6.63
3/17/2015 9:45,Shuswap_Well,SW,pH,pH value,6.7
3/18/2015 12:30,Shuswap_Well,SW,pH,pH value,6.66
3/19/2015 9:20,Shuswap_Well,SW,pH,pH value,6.75
3/20/2015 9:30,Shuswap_Well,SW,pH,pH value,6.68
3/21/2015 9:30,Shuswap_Well,SW,pH,pH value,6.74
3/22/2015 9:45,Shuswap_Well,SW,pH,pH value,6.76
3/23/2015 9:15,Shuswap_Well,SW,pH,pH value,6.68
3/24/2015 1:20,Shuswap_Well,SW,pH,pH value,6.44
3/25/2015 9:20,Shuswap_Well,SW,pH,pH value,6.84
3/26/2015 10:00,Shuswap_Well,SW,pH,pH value,6.78
3/27/2015 9:15,Shuswap_Well,SW,pH,pH value,6.82
3/28/2015 9:50,Shuswap_Well,SW,pH,pH value,6.55
3/29/2015 9:10,Shuswap_Well,SW,pH,pH value,6.52
3/30/2015 11:55,Shuswap_Well,SW,pH,pH value,6.54
3/31/2015 9:45,Shuswap_Well,SW,pH,pH value,7.03
4/1/2015 9:00,Shuswap_Well,SW,pH,pH value,6.1
4/2/2015 8:55,Shuswap_Well,SW,pH,pH value,6.49
4/3/2015 7:30,Shuswap_Well,SW,pH,pH value,6.96
4/4/2015 7:00,Shuswap_Well,SW,pH,pH value,7.05
4/5/2015 6:20,Shuswap_Well,SW,pH,pH value,6.98
4/6/2015 10:50,Shuswap_Well,SW,pH,pH value,7.14
4/7/2015 11:18,Shuswap_Well,SW,pH,pH value,6.53
4/8/2015 2:50,Shuswap_Well,SW,pH,pH value,6.83
4/9/2015 10:30,Shuswap_Well,SW,pH,pH value,7.06
4/10/2015 11:40,Shuswap_Well,SW,pH,pH value,6.9
4/11/2015 9:55,Shuswap_Well,SW,pH,pH value,6.9
4/12/2015 11:25,Shuswap_Well,SW,pH,pH value,6.88
4/13/2015 11:15,Shuswap_Well,SW,pH,pH value,7.05
4/14/2015 3:30,Shuswap_Well,SW,pH,pH value,7.07
4/15/2015 9:25,Shuswap_Well,SW,pH,pH value,7.06
4/16/2015 12:40,Shuswap_Well,SW,pH,pH value,6.63
4/17/2015 11:20,Shuswap_Well,SW,pH,pH value,6.94
4/18/2015 8:15,Shuswap_Well,SW,pH,pH value,6.29
4/19/2015 8:10,Shuswap_Well,SW,pH,pH value,6.31
4/20/2015 10:00,Shuswap_Well,SW,pH,pH value,6.42
4/21/2015 11:40,Shuswap_Well,SW,pH,pH value,6.41
4/22/2015 10:30,Shuswap_Well,SW,pH,pH value,6.36
4/23/2015 10:30,Shuswap_Well,SW,pH,pH value,6.52
4/24/2015 11:10,Shuswap_Well,SW,pH,pH value,6.22
4/25/2015 10:30,Shuswap_Well,SW,pH,pH value,6.54
4/26/2015 10:25,Shuswap_Well,SW,pH,pH value,6.58
4/27/2015 10:00,Shuswap_Well,SW,pH,pH value,6.39
4/28/2015 12:15,Shuswap_Well,SW,pH,pH value,6.25
4/29/2015 10:20,Shuswap_Well,SW,pH,pH value,6.41
4/30/2015 10:20,Shuswap_Well,SW,pH,pH value,6.14
5/1/2015 10:50,Shuswap_Well,SW,pH,pH value,6.17
5/2/2015 7:00,Shuswap_Well,SW,pH,pH value,6.24
5/3/2015 6:50,Shuswap_Well,SW,pH,pH value,6.23
5/4/2015 11:30,Shuswap_Well,SW,pH,pH value,6.47
5/5/2015 11:30,Shuswap_Well,SW,pH,pH value,6.42
5/6/2015 10:20,Shuswap_Well,SW,pH,pH value,6.21
5/7/2015 1:10,Shuswap_Well,SW,pH,pH value,6.6
5/8/2015 8:50,Shuswap_Well,SW,pH,pH value,6.31
5/9/2015 9:40,Shuswap_Well,SW,pH,pH value,6.3
5/10/2015 10:00,Shuswap_Well,SW,pH,pH value,6.26
5/11/2015 10:45,Shuswap_Well,SW,pH,pH value,6.29
5/12/2015 11:10,Shuswap_Well,SW,pH,pH value,6.36
5/13/2015 11:00,Shuswap_Well,SW,pH,pH value,6.37
5/14/2015 10:50,Shuswap_Well,SW,pH,pH value,6.4
5/15/2015 10:20,Shuswap_Well,SW,pH,pH value,6.36
5/16/2015 9:30,Shuswap_Well,SW,pH,pH value,6.54
5/17/2015 10:30,Shuswap_Well,SW,pH,pH value,6.53
5/18/2015 8:30,Shuswap_Well,SW,pH,pH value,6.77
5/19/2015 11:45,Shuswap_Well,SW,pH,pH value,6.03
5/20/2015 10:10,Shuswap_Well,SW,pH,pH value,6.2
